,price_reduced_amount,Year Built,Sold Price,Lot SqFt,Baths,Beds,Garage,Type,Tags Count,list_season,sold_season,Region
2262,0.0,1930.0,22.0,10019.0,1.0,3.0,1.95156591405681,single_family,4,Summer,Winter,South
2263,0.0,1950.0,27.5,5663.0,1.0,2.0,1.95156591405681,single_family,3,Summer,Fall,South
2264,0.0,1930.0,28.6,21847.145165012695,2.0,2.0,1.95156591405681,single_family,1,Fall,Fall,South
2267,0.0,1972.0,41.8,21780.0,2.0,3.0,1.95156591405681,single_family,7,Summer,Fall,South
2269,0.0,1972.0,27.225,21847.145165012695,2.0,2.0,1.95156591405681,single_family,1,Summer,Fall,South
2270,0.0,1972.0,15.4,21847.145165012695,1.0,3.0,1.95156591405681,single_family,2,Summer,Fall,South
2272,0.0,1964.0,115.5,12632.0,2.0,3.0,1.95156591405681,single_family,9,Summer,Fall,South
2273,0.0,1952.0,2.5,21847.145165012695,1.0,3.0,1.95156591405681,single_family,0,Summer,Summer,South
2274,0.0,1972.0,59.4,3485.0,2.0,3.0,1.95156591405681,single_family,4,Summer,Summer,South
2276,0.0,1972.0,29.7,4792.0,2.0,2.0,1.95156591405681,single_family,2,Summer,Summer,South
2282,0.0,1972.0,6.38,3049.0,1.0,2.0,1.95156591405681,single_family,2,Spring,Summer,South
2285,0.0,1972.0,3.575,21847.145165012695,1.0,1.0,1.95156591405681,single_family,0,Spring,Summer,South
2286,0.0,1925.0,42.9,21847.145165012695,2.0,4.0,1.95156591405681,single_family,5,Spring,Summer,South
2287,0.0,1972.0,74.25,11326.0,2.0,5.0,2.0,single_family,9,Spring,Summer,South
2288,0.0,1910.0,99.0,4792.0,1.0,3.0,1.0,single_family,8,Spring,Summer,South
2289,0.0,1972.0,29.7,7841.0,1.0,3.0,1.95156591405681,single_family,2,Spring,Summer,South
2291,0.0,1972.0,63.8,21847.145165012695,0.0,0.0,1.95156591405681,single_family,1,Spring,Summer,South
2335,5000.0,1993.0,271.0,6098.0,3.0,3.0,1.0,single_family,10,Fall,Winter,Midwest
2341,0.0,1958.0,115.0,5998.0,1.0,3.0,2.0,single_family,12,Fall,Winter,Midwest
2343,0.0,1920.0,107.0,5240.0,2.0,4.0,1.95156591405681,single_family,3,Fall,Fall,Midwest
2345,0.0,1992.0,255.0,4792.0,2.0,3.0,2.0,single_family,8,Fall,Fall,Midwest
2346,10000.0,2004.0,200.0,6098.0,2.0,3.0,2.0,single_family,13,Fall,Fall,Midwest
2347,0.0,2007.0,289.0,6348.275229357798,3.0,2.0,2.0,condos,3,Fall,Fall,Midwest
2348,10000.0,1985.0,380.0,9089.0,3.0,4.0,2.0,single_family,15,Summer,Fall,Midwest
2350,0.0,1960.0,207.0,7200.0,2.0,3.0,1.0,single_family,13,Fall,Fall,Midwest
2352,1000.0,1920.0,145.0,6098.0,1.0,2.0,1.95156591405681,single_family,9,Summer,Fall,Midwest
2353,0.0,1972.0,292.0,7865.0,3.0,4.0,2.0,single_family,10,Summer,Fall,Midwest
2356,0.0,1974.0,190.0,14700.0,1.0,3.0,1.0,single_family,9,Summer,Fall,Midwest
2358,7900.0,1972.0,190.0,871.0,3.0,3.0,2.0,condos,12,Summer,Fall,Midwest
2359,0.0,2000.0,280.0,5663.0,3.0,3.0,2.0,single_family,14,Summer,Fall,Midwest
2360,0.0,1972.0,656.7,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
2361,0.0,1972.0,499.3,21847.145165012695,0.0,3.2282120395327945,1.95156591405681,single_family,0,Fall,Fall,Midwest
2362,0.0,1972.0,718.8,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
2364,0.0,1985.0,550.0,11047.0,3.0,4.0,2.0,single_family,15,Summer,Fall,Midwest
2365,0.0,1948.0,266.0,3280.0,2.0,3.0,1.0,single_family,9,Summer,Fall,Midwest
2366,0.0,1984.0,264.9,871.0,4.0,2.0,1.0,condos,11,Summer,Fall,Midwest
2367,0.0,1972.0,550.0,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
2370,0.0,1972.0,824.8,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
2372,0.0,1998.0,212.5,21847.145165012695,3.0,3.0,2.0,single_family,0,Fall,Fall,Midwest
2374,0.0,1972.0,748.9,1517.5,0.0,2.0,0.0,condos,0,Fall,Fall,Midwest
2377,4900.0,1917.0,225.0,5663.0,2.0,3.0,1.0,single_family,9,Fall,Winter,Northeast
2378,9000.0,1900.0,345.0,6098.0,3.0,6.0,2.567741935483871,multi_family,5,Fall,Winter,Northeast
2379,5000.0,1923.0,259.9,9583.0,3.0,4.0,1.95156591405681,single_family,9,Spring,Winter,Northeast
2380,10000.0,1880.0,230.0,6348.275229357798,1.0,2.0,2.0,condos,17,Fall,Winter,Northeast
2381,0.0,1957.0,350.0,7405.0,2.0,6.0,2.567741935483871,multi_family,6,Fall,Winter,Northeast
2382,0.0,1927.0,282.0,6098.0,2.0,4.0,2.0,multi_family,6,Winter,Winter,Northeast
2383,24000.0,1900.0,542.5,8712.0,6.0,12.0,2.567741935483871,multi_family,7,Summer,Winter,Northeast
2384,0.0,1929.0,450.0,7405.0,3.0,7.0,3.0,multi_family,15,Summer,Winter,Northeast
2385,0.0,1950.0,215.0,8712.0,1.0,4.0,1.0,single_family,5,Summer,Winter,Northeast
2386,0.0,1910.0,362.5,7405.0,2.0,8.0,2.567741935483871,multi_family,8,Fall,Winter,Northeast
2387,20000.0,1880.0,227.0,7405.0,2.960835509138381,5.568232662192393,2.567741935483871,multi_family,4,Summer,Winter,Northeast
2388,0.0,1925.0,425.0,8276.0,3.0,5.0,1.95156591405681,single_family,13,Fall,Winter,Northeast
2389,0.0,1951.0,265.0,8712.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
2390,0.0,1950.0,305.0,12197.0,2.0,4.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
2391,3000.0,1965.0,60.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
2392,15000.0,1920.0,137.0,2502.1740088105726,3.0,3.0,1.4848484848484849,townhomes,5,Summer,Winter,Northeast
2393,0.0,1958.0,65.0,6348.275229357798,1.0,2.0,1.0,condos,2,Fall,Winter,Northeast
2394,0.0,1969.0,350.0,7841.0,2.0,5.0,2.0,multi_family,6,Fall,Winter,Northeast
2395,0.0,1915.0,440.0,6534.0,3.0,9.0,3.0,multi_family,11,Spring,Winter,Northeast
2396,0.0,1965.0,57.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,5,Fall,Winter,Northeast
2397,0.0,1922.0,230.0,7841.0,2.0,5.0,2.0,multi_family,7,Spring,Winter,Northeast
2398,19901.0,1921.0,350.0,6098.0,3.0,9.0,2.567741935483871,multi_family,4,Summer,Winter,Northeast
2399,0.0,1930.0,280.0,5663.0,2.0,4.0,1.0,multi_family,12,Fall,Winter,Northeast
2400,0.0,1922.0,370.0,6970.0,3.0,6.0,3.0,multi_family,10,Fall,Winter,Northeast
2402,0.0,1895.0,300.0,2178.0,3.0,6.0,2.567741935483871,multi_family,4,Summer,Winter,Northeast
2403,0.0,1900.0,360.0,10019.0,3.0,6.0,2.567741935483871,multi_family,4,Summer,Winter,Northeast
2404,0.0,1910.0,610.0,6534.0,6.0,12.0,2.567741935483871,multi_family,3,Summer,Winter,Northeast
2405,0.0,1988.0,123.0,6348.275229357798,2.0,2.0,1.0,condos,16,Summer,Winter,Northeast
2406,0.0,1920.0,325.0,4356.0,4.0,9.0,2.567741935483871,multi_family,8,Summer,Winter,Northeast
2407,0.0,1923.0,300.0,10890.0,2.0,3.0,1.0,single_family,13,Fall,Winter,Northeast
2408,4999.0,1965.0,65.0,6348.275229357798,1.0,1.0,1.0,condos,11,Summer,Winter,Northeast
2409,0.0,1913.0,380.0,8712.0,3.0,7.0,2.567741935483871,multi_family,4,Fall,Winter,Northeast
2410,11325.0,1943.0,261.25,4792.0,1.0,4.0,1.95156591405681,single_family,7,Fall,Winter,Northeast
2411,0.0,1919.0,635.0,7405.0,7.0,10.0,3.0,multi_family,14,Summer,Winter,Northeast
2413,30000.0,1895.0,303.0,6098.0,3.0,6.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
2414,0.0,1923.0,307.0,5227.0,1.0,2.0,2.567741935483871,multi_family,8,Fall,Winter,Northeast
2415,0.0,1926.0,285.0,6098.0,2.0,4.0,2.0,multi_family,12,Fall,Winter,Northeast
2416,100.0,1900.0,700.0,9148.0,4.0,5.0,1.95156591405681,single_family,13,Fall,Winter,Northeast
2417,0.0,1898.0,220.0,6098.0,2.0,2.0,1.0,single_family,5,Fall,Winter,Northeast
2418,0.0,1915.0,412.0,3485.0,6.0,6.0,2.567741935483871,multi_family,9,Fall,Winter,Northeast
2419,0.0,1976.0,276.0,11761.0,2.0,3.0,1.95156591405681,single_family,7,Winter,Winter,West
2420,10000.0,1947.0,355.0,4356.0,2.0,4.0,1.95156591405681,single_family,11,Fall,Winter,West
2421,6900.0,1960.0,371.0,7841.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
2423,0.0,1976.0,760.0,13939.0,4.0,8.0,11.0,multi_family,9,Winter,Winter,West
2424,19100.0,1940.0,359.9,4791.0,1.0,3.0,1.0,single_family,13,Summer,Winter,West
2425,0.0,1910.0,494.0,19602.0,3.0,4.0,1.0,single_family,16,Winter,Winter,West
2426,25001.0,2019.0,645.0,6970.0,3.0,4.0,3.0,single_family,9,Fall,Winter,West
2427,37100.0,1979.0,422.5,7841.0,4.0,4.0,11.0,multi_family,6,Fall,Winter,West
2428,0.0,1979.0,420.0,8712.0,2.0,3.0,2.0,single_family,11,Fall,Winter,West
2429,15000.0,2016.0,495.0,6098.0,2.0,4.0,2.0,single_family,12,Summer,Winter,West
2430,0.0,1977.0,370.0,6534.0,1.0,3.0,2.0,single_family,11,Fall,Winter,West
2431,0.0,1980.0,333.9,6534.0,2.0,3.0,1.0,single_family,7,Winter,Winter,West
2433,0.0,1997.0,515.0,10019.0,3.0,4.0,2.0,single_family,13,Fall,Winter,West
2434,1000.0,2004.0,347.0,4791.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
2435,10100.0,2002.0,449.0,5227.0,3.0,4.0,2.0,single_family,13,Fall,Winter,West
2436,34000.0,1925.0,335.0,3049.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,West
2437,100000.0,1952.0,429.0,14375.0,2.0,4.0,2.0,single_family,5,Fall,Winter,West
2438,0.0,2001.0,366.0,4792.0,2.0,3.0,2.0,single_family,8,Fall,Winter,West
2439,21000.0,1948.0,330.0,2614.0,1.0,2.0,1.0,single_family,6,Fall,Winter,West
2440,0.0,1951.0,312.0,3920.0,1.0,2.0,1.0,single_family,4,Fall,Winter,West
2441,0.0,1979.0,430.0,6098.0,3.0,3.0,3.0,single_family,16,Fall,Winter,West
2443,0.0,1969.0,575.0,8276.0,3.0,7.0,1.95156591405681,single_family,7,Fall,Winter,West
2444,10000.0,1981.0,498.5,17424.0,2.0,3.0,2.0,single_family,16,Summer,Winter,West
2447,10000.0,1923.0,350.5,4791.0,1.0,2.0,1.0,single_family,12,Fall,Winter,West
2449,0.0,1958.0,375.0,9148.0,2.0,3.0,2.0,single_family,9,Winter,Winter,West
2450,0.0,1991.0,410.5,10019.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
2452,15000.0,1980.0,490.0,13068.0,2.0,3.0,2.0,single_family,14,Fall,Winter,West
2453,15005.0,2007.0,487.0,5227.0,3.0,3.0,2.0,single_family,10,Summer,Winter,West
2454,0.0,1956.0,395.0,6970.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
2455,0.0,1930.0,374.0,6098.0,2.0,3.0,1.0,single_family,13,Fall,Winter,West
2456,25000.0,2001.0,750.0,7840.0,3.0,4.0,3.0,single_family,7,Fall,Winter,West
2457,0.0,1941.0,529.9,13068.0,3.0,3.0,2.0,single_family,7,Fall,Winter,West
2458,0.0,1961.0,425.0,11761.0,2.0,4.0,2.0,single_family,11,Fall,Winter,West
2459,30000.0,1977.0,369.9,7405.0,2.0,3.0,2.0,single_family,11,Fall,Winter,West
2460,0.0,1948.0,214.4,9148.0,1.0,3.0,1.0,single_family,5,Fall,Winter,West
2462,0.0,1975.0,475.0,4356.0,4.0,4.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
2463,0.0,1920.0,570.0,3920.0,3.0,6.0,2.567741935483871,multi_family,3,Fall,Winter,Northeast
2464,15000.0,1984.0,325.0,6348.275229357798,2.0,2.0,1.0,condos,12,Fall,Winter,Northeast
2465,0.0,1927.0,541.0,11500.0,3.0,5.0,2.0,single_family,6,Fall,Winter,Northeast
2466,0.0,1930.0,315.0,1743.0,1.0,3.0,1.95156591405681,single_family,4,Winter,Winter,Northeast
2467,0.0,1960.0,395.0,6482.0,2.0,3.0,2.0,single_family,6,Winter,Winter,Northeast
2468,0.0,2001.0,324.0,3825.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,Northeast
2469,0.0,1920.0,550.0,3920.0,3.0,7.0,2.567741935483871,multi_family,4,Fall,Winter,Northeast
2472,15000.0,1920.0,534.0,3328.0,3.0,7.0,2.567741935483871,multi_family,5,Fall,Winter,Northeast
2474,0.0,1940.0,440.0,12632.0,2.0,6.0,2.567741935483871,multi_family,8,Fall,Winter,Northeast
2475,0.0,1854.0,330.0,3400.0,2.0,3.0,2.0,single_family,14,Fall,Winter,Northeast
2478,0.0,1856.0,240.0,6348.275229357798,2.0,1.0,1.5060240963855422,condos,4,Winter,Winter,Northeast
2479,0.0,1947.0,412.0,11326.0,2.0,3.0,2.0,single_family,10,Fall,Winter,Northeast
2481,0.0,1920.0,410.0,3942.0,3.0,5.0,2.567741935483871,multi_family,2,Fall,Winter,Northeast
2482,10000.0,1880.0,485.0,3920.0,2.0,4.0,2.0,multi_family,6,Summer,Winter,Northeast
2483,0.0,1923.0,235.001,3598.0,2.0,3.0,1.0,single_family,9,Spring,Winter,Northeast
2484,50000.0,1880.0,475.0,3049.0,3.0,5.0,2.0,multi_family,4,Fall,Winter,Northeast
2485,0.0,2007.0,580.0,7118.0,3.0,6.0,2.567741935483871,multi_family,8,Winter,Winter,Northeast
2486,0.0,1953.0,265.0,4051.0,2.0,3.0,1.95156591405681,single_family,5,Fall,Winter,Northeast
2487,0.0,1930.0,430.0,3999.0,2.0,4.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
2488,0.0,1905.0,739.9,5227.0,3.0,8.0,2.567741935483871,multi_family,5,Spring,Winter,Northeast
2489,0.0,1828.0,260.0,6348.275229357798,1.0,1.0,1.5060240963855422,condos,4,Fall,Winter,Northeast
2490,0.0,1839.0,305.0,4639.0,1.0,4.0,1.95156591405681,single_family,2,Fall,Winter,Northeast
2491,0.0,1930.0,315.0,3049.0,1.0,3.0,1.95156591405681,single_family,4,Fall,Winter,Northeast
2492,0.0,1920.0,320.0,4857.0,2.0,6.0,2.0,single_family,6,Fall,Winter,Northeast
2493,0.0,1950.0,599.0,10001.0,2.0,4.0,2.0,single_family,12,Fall,Winter,Northeast
2494,0.0,1930.0,340.0,3049.0,2.0,3.0,1.95156591405681,single_family,7,Fall,Winter,Northeast
2495,0.0,1920.0,431.0,5000.0,2.0,3.0,1.0,single_family,4,Fall,Winter,Northeast
2496,0.0,1988.0,450.0,3485.0,4.0,4.0,2.567741935483871,multi_family,7,Fall,Winter,Northeast
2497,0.0,1930.0,280.0,3202.0,2.0,3.0,5.0,single_family,5,Winter,Winter,Northeast
2498,0.0,1930.0,300.0,2853.0,1.0,3.0,1.0,single_family,4,Winter,Winter,Northeast
2499,5100.0,1920.0,590.0,3202.0,3.0,6.0,2.0,multi_family,5,Fall,Winter,Northeast
2500,0.0,1930.0,425.0,5001.0,2.0,4.0,1.0,multi_family,7,Fall,Winter,Northeast
2501,0.0,1930.0,345.0,3202.0,2.0,4.0,1.0,single_family,7,Fall,Winter,Northeast
2502,0.0,1890.0,371.0,3289.0,2.0,4.0,2.567741935483871,multi_family,2,Summer,Winter,Northeast
2556,0.0,1972.0,710.0,21847.145165012695,0.0,3.2282120395327945,1.95156591405681,single_family,0,Fall,Fall,South
2559,0.0,1972.0,534.9,1517.5,0.0,2.0,0.0,condos,0,Summer,Summer,South
2561,0.0,1986.0,430.0,1463.0,2.0,2.0,0.0,condos,0,Summer,Summer,South
2562,0.0,1946.0,500.0,9583.0,1.0,2.0,1.95156591405681,single_family,0,Summer,Summer,South
2565,0.0,1985.0,465.0,1572.0,2.0,2.0,0.0,condos,0,Summer,Summer,South
2570,0.0,2008.0,635.0,6348.275229357798,2.0,2.0,1.0,condos,8,Fall,Winter,South
2571,0.0,2002.0,375.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,9,Winter,Winter,South
2572,0.0,1965.0,433.0,9000.0,2.0,3.0,1.95156591405681,single_family,13,Winter,Winter,South
2575,30100.0,1978.0,599.0,15660.0,3.0,4.0,1.95156591405681,single_family,16,Summer,Winter,South
2577,0.0,1992.0,460.0,7500.0,3.0,3.0,2.0,single_family,8,Winter,Winter,South
2578,0.0,1999.0,289.9,6348.275229357798,3.0,3.0,1.5060240963855422,condos,9,Winter,Winter,South
2579,0.0,1960.0,625.0,8470.0,2.0,4.0,1.95156591405681,single_family,13,Fall,Winter,South
2581,10000.0,1981.0,380.0,3652.0,3.0,4.0,1.4848484848484849,townhomes,9,Fall,Winter,South
2583,0.0,1983.0,555.0,5850.0,2.0,3.0,1.0,single_family,10,Fall,Winter,South
2584,0.0,1961.0,452.5,19115.0,2.0,3.0,1.95156591405681,single_family,16,Fall,Winter,South
2585,35000.0,1992.0,410.0,2160.0,2.0,2.0,1.0,townhomes,13,Fall,Winter,South
2587,9901.0,2013.0,580.0,2312.0,4.0,3.0,2.0,townhomes,17,Fall,Winter,South
2588,0.0,1977.0,370.0,1206.0,3.0,3.0,1.4848484848484849,townhomes,16,Fall,Winter,South
2589,0.0,1965.0,450.0,11165.0,2.0,4.0,1.0,single_family,10,Winter,Winter,South
2590,0.0,1996.0,372.5,6348.275229357798,2.0,2.0,1.5060240963855422,condos,8,Fall,Winter,South
2591,0.0,1969.0,700.0,9350.0,3.0,5.0,1.95156591405681,single_family,13,Fall,Winter,South
2592,0.0,1983.0,314.0,1216.0,2.0,1.0,1.4848484848484849,townhomes,18,Fall,Winter,South
2593,0.0,1997.0,459.9,6348.275229357798,4.0,3.0,1.5060240963855422,condos,13,Fall,Winter,South
2594,0.0,1977.0,365.0,1024.0,3.0,3.0,1.4848484848484849,townhomes,11,Fall,Winter,South
2597,0.0,1947.0,450.0,8030.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
2599,11500.0,1965.0,219.0,6348.275229357798,2.0,3.0,1.5060240963855422,condos,8,Summer,Winter,South
2600,25000.0,1986.0,518.444,6348.275229357798,2.0,2.0,1.5060240963855422,condos,17,Fall,Winter,South
2601,0.0,2009.0,395.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,13,Fall,Winter,South
2602,20000.0,1975.0,430.0,9000.0,2.0,4.0,1.95156591405681,single_family,12,Fall,Winter,South
2604,0.0,1973.0,600.0,9000.0,3.0,3.0,1.0,single_family,10,Summer,Winter,South
2605,0.0,1969.0,287.5,6348.275229357798,2.0,2.0,1.5060240963855422,condos,20,Fall,Winter,South
2607,0.0,1988.0,520.0,2040.0,3.0,3.0,1.0,townhomes,16,Summer,Winter,South
2608,20000.0,1965.0,430.0,10000.0,1.0,2.0,1.95156591405681,single_family,18,Fall,Winter,South
2609,0.0,1978.0,550.0,15028.0,3.0,4.0,2.0,single_family,17,Fall,Winter,South
2610,9900.0,1987.0,343.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,4,Fall,Winter,South
2611,0.0,1977.0,420.0,6501.0,2.0,4.0,1.95156591405681,single_family,12,Fall,Winter,South
2612,0.0,2001.0,335.5,4356.0,2.0,3.0,2.0,single_family,8,Winter,Winter,West
2613,15900.0,2001.0,460.0,6534.0,2.0,3.0,2.0,single_family,9,Fall,Winter,West
2614,0.0,1997.0,820.0,11761.0,3.0,5.0,3.0,single_family,18,Fall,Winter,West
2615,0.0,1972.0,295.0,1307.0,2.0,2.0,1.5060240963855422,condos,21,Fall,Winter,West
2616,0.0,1974.0,500.0,6098.0,2.0,4.0,1.0,single_family,13,Fall,Winter,West
2617,15100.0,1973.0,440.0,7405.0,2.0,3.0,2.0,single_family,17,Summer,Winter,West
2618,0.0,1971.0,424.099,15682.0,2.0,3.0,4.0,single_family,18,Fall,Winter,West
2619,0.0,1976.0,435.0,6970.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
2620,0.0,1964.0,465.0,9583.0,2.0,3.0,2.0,single_family,18,Fall,Winter,West
2621,38000.0,2000.0,700.0,9583.0,3.0,4.0,3.0,single_family,26,Fall,Winter,West
2622,0.0,1970.0,370.0,7405.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
2623,15000.0,1996.0,705.0,10454.0,2.0,3.0,3.0,single_family,22,Fall,Winter,West
2624,4000.0,1977.0,425.0,6970.0,2.0,4.0,2.0,single_family,15,Summer,Winter,West
2627,0.0,2021.0,429.0,1742.0,3.0,3.0,1.0,townhomes,9,Winter,Winter,West
2632,22500.0,2002.0,385.0,2614.0,3.0,3.0,1.0,single_family,9,Summer,Winter,West
2635,0.0,2021.0,405.0,1742.0,3.0,3.0,1.0,single_family,13,Fall,Winter,West
2637,0.0,1971.0,375.0,6534.0,2.0,3.0,2.0,single_family,16,Fall,Winter,West
2640,0.0,1993.0,560.0,6534.0,3.0,4.0,2.0,single_family,18,Fall,Winter,West
2642,23000.0,1946.0,345.0,6098.0,1.0,2.0,1.0,single_family,15,Summer,Winter,West
2643,10000.0,2020.0,415.0,1307.0,3.0,3.0,2.0,townhomes,11,Fall,Winter,West
2644,0.0,2001.0,826.0,10454.0,3.0,3.0,3.0,single_family,19,Fall,Winter,West
2645,0.0,1976.0,400.0,7841.0,2.0,3.0,2.0,single_family,15,Fall,Winter,West
2646,10600.0,1971.0,465.0,6970.0,2.0,3.0,2.0,single_family,19,Summer,Winter,West
2647,0.0,1965.0,440.0,7841.0,3.0,4.0,2.0,single_family,22,Fall,Winter,West
2648,0.0,2007.0,490.0,3920.0,2.0,3.0,2.0,single_family,19,Fall,Winter,West
2650,0.0,1934.0,250.0,8276.0,1.0,2.0,1.95156591405681,single_family,7,Fall,Winter,West
2651,0.0,1930.0,505.0,4792.0,1.0,4.0,1.0,single_family,13,Fall,Winter,West
2652,0.0,2005.0,515.0,6098.0,2.0,3.0,2.0,single_family,15,Summer,Winter,West
2653,25000.0,1934.0,300.0,16117.0,2.0,2.0,1.95156591405681,single_family,10,Summer,Winter,West
2656,0.0,1952.0,295.0,8472.0,2.0,4.0,1.95156591405681,single_family,9,Winter,Winter,South
2658,0.0,2001.0,245.0,8276.0,2.0,3.0,1.95156591405681,single_family,8,Winter,Winter,South
2659,0.0,1995.0,315.0,3027.0,4.0,3.0,1.4848484848484849,townhomes,15,Winter,Winter,South
2660,0.0,1980.0,279.0,8590.0,2.0,3.0,1.95156591405681,single_family,9,Winter,Winter,South
2661,0.0,1951.0,441.0,6882.0,1.0,2.0,1.95156591405681,single_family,12,Winter,Winter,South
2662,0.0,1924.0,315.0,5075.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
2663,0.0,1956.0,240.0,13464.0,2.0,3.0,1.0,single_family,12,Summer,Winter,South
2666,30000.0,2004.0,515.0,17860.0,3.0,4.0,2.0,single_family,14,Fall,Winter,South
2667,0.0,1920.0,102.0,2662.0,2.0,3.0,1.95156591405681,single_family,8,Fall,Winter,South
2668,0.0,1922.0,288.0,11539.0,2.0,3.0,1.95156591405681,single_family,3,Fall,Winter,South
2670,0.0,1910.0,524.95,2749.0,3.0,3.0,1.95156591405681,single_family,9,Winter,Winter,South
2671,14050.0,2013.0,545.9,3485.0,3.0,4.0,2.0,townhomes,14,Summer,Winter,South
2672,0.0,1954.0,120.0,7754.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
2673,0.0,1950.0,389.5,7841.0,2.0,4.0,1.95156591405681,single_family,4,Winter,Winter,South
2674,0.0,1964.0,160.0,7501.0,1.0,3.0,1.95156591405681,single_family,5,Winter,Winter,South
2675,0.0,1958.0,292.5,19741.0,2.0,3.0,1.95156591405681,single_family,8,Winter,Winter,South
2676,0.0,2013.0,485.0,2810.0,3.0,3.0,2.0,townhomes,17,Fall,Winter,South
2677,0.0,1940.0,705.0,7349.0,2.0,3.0,1.95156591405681,single_family,7,Winter,Winter,South
2678,0.0,1986.0,332.0,11282.0,2.0,4.0,1.95156591405681,single_family,8,Fall,Winter,South
2680,20000.0,1958.0,555.0,6499.0,3.0,4.0,1.95156591405681,single_family,12,Fall,Winter,South
2682,0.0,1963.0,375.0,11757.0,2.0,4.0,1.95156591405681,single_family,11,Winter,Winter,South
2683,19600.0,1954.0,239.9,14810.0,1.0,3.0,1.0,single_family,9,Fall,Winter,South
2684,0.0,1900.0,299.0,1520.0,1.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
2686,0.0,1925.0,759.0,2814.0,5.0,4.0,1.95156591405681,single_family,11,Fall,Winter,South
2687,0.0,1919.0,505.0,2322.0,2.0,3.0,1.4848484848484849,townhomes,12,Winter,Winter,South
2688,19950.0,1940.0,575.0,18731.0,4.0,3.0,1.0,single_family,11,Fall,Winter,South
2689,0.0,1950.0,450.0,21371.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
2690,10000.0,2009.0,340.0,12031.0,3.0,6.0,1.0,single_family,10,Fall,Winter,South
2691,0.0,1989.0,475.0,14331.0,3.0,4.0,1.0,single_family,20,Winter,Winter,South
2692,0.0,1900.0,730.0,4090.0,3.0,3.0,2.0,single_family,11,Fall,Winter,South
2694,0.0,1965.0,376.5,20835.0,3.0,4.0,1.95156591405681,single_family,11,Winter,Winter,South
2695,0.0,1987.0,387.9,12580.0,3.0,4.0,1.95156591405681,single_family,11,Winter,Winter,South
2696,0.0,1910.0,699.0,21847.145165012695,3.0,3.0,1.0,single_family,18,Fall,Winter,South
2697,0.0,1945.0,239.0,6251.0,1.0,2.0,1.95156591405681,single_family,9,Winter,Winter,South
2700,10000.0,1972.0,115.0,7318.0,3.0,4.0,1.95156591405681,single_family,5,Fall,Winter,South
2701,0.0,2000.0,290.0,8712.0,3.0,3.0,2.0,single_family,14,Fall,Winter,South
2702,0.0,2008.0,220.0,6348.275229357798,2.0,2.0,2.0,condos,11,Fall,Winter,South
2703,30900.0,2007.0,412.0,21847.145165012695,3.0,4.0,2.0,single_family,18,Fall,Winter,South
2704,0.0,1998.0,292.0,21847.145165012695,2.0,3.0,2.0,single_family,14,Fall,Winter,South
2705,0.0,1991.0,425.0,9191.0,4.0,3.0,1.95156591405681,single_family,15,Fall,Winter,South
2707,0.0,1994.0,325.0,8843.0,3.0,4.0,2.0,single_family,17,Winter,Winter,South
2708,0.0,1972.0,35.0,1750.0,1.0,2.0,1.95156591405681,single_family,3,Winter,Winter,South
2709,0.0,1974.0,345.0,9750.0,4.0,8.0,2.567741935483871,multi_family,3,Fall,Winter,South
2711,0.0,1972.0,350.0,11021.0,2.0,3.0,1.95156591405681,single_family,7,Winter,Winter,South
2712,10000.0,1972.0,60.0,7500.0,1.0,2.0,1.95156591405681,single_family,8,Fall,Winter,South
2713,2500.0,2000.0,250.0,7841.0,2.0,4.0,1.0,single_family,11,Fall,Winter,South
2715,0.0,1972.0,169.9,21847.145165012695,1.0,2.0,1.95156591405681,single_family,14,Fall,Winter,South
2716,10000.0,1972.0,415.0,21847.145165012695,5.0,4.0,1.95156591405681,single_family,14,Fall,Winter,South
